	Akkermansia_muciniphila	Alistipes_finegoldii	Alistipes_indistinctus	Alistipes_onderdonkii	Alistipes_putredinis	Alistipes_shahii	Anaerostipes_hadrus	Anaerotruncus_colihominis	Anaerotruncus_unclassified	Bacteroidales_bacterium_ph8	Bacteroides_caccae	Bacteroides_cellulosilyticus	Bacteroides_dorei	Bacteroides_faecis	Bacteroides_fragilis	Bacteroides_massiliensis	Bacteroides_ovatus	Bacteroides_stercoris	Bacteroides_thetaiotaomicron	Bacteroides_uniformis	Bacteroides_vulgatus	Bacteroides_xylanisolvens	Barnesiella_intestinihominis	Bifidobacterium_adolescentis	Bifidobacterium_bifidum	Bifidobacterium_longum	Bilophila_unclassified	Bilophila_wadsworthia	Burkholderiales_bacterium_1_1_47	C2likevirus_unclassified	Clostridiaceae_bacterium_JC118	Clostridiales_bacterium_1_7_47FAA	Clostridium_asparagiforme	Clostridium_bartlettii	Clostridium_bolteae	Clostridium_citroniae	Clostridium_clostridioforme	Clostridium_hathewayi	Clostridium_leptum	Clostridium_symbiosum	Collinsella_aerofaciens	Coprobacillus_unclassified	Coprococcus_catus	Coprococcus_comes	Dialister_invisus	Dorea_formicigenerans	Dorea_longicatena	Dorea_unclassified	Eggerthella_unclassified	Escherichia_coli	Escherichia_unclassified	Eubacterium_eligens	Eubacterium_hallii	Eubacterium_ramulus	Eubacterium_rectale	Eubacterium_siraeum	Eubacterium_ventriosum	Faecalibacterium_prausnitzii	Flavonifractor_plautii	Haemophilus_parainfluenzae	Holdemania_filiformis	Holdemania_unclassified	Lachnospiraceae_bacterium_1_1_57FAA	Lachnospiraceae_bacterium_2_1_58FAA	Lachnospiraceae_bacterium_3_1_46FAA	Lachnospiraceae_bacterium_3_1_57FAA_CT1	Lachnospiraceae_bacterium_5_1_63FAA	Lachnospiraceae_bacterium_7_1_58FAA	Lachnospiraceae_bacterium_8_1_57FAA	Odoribacter_splanchnicus	Oscillibacter_unclassified	Parabacteroides_distasonis	Parabacteroides_merdae	Parabacteroides_unclassified	Parasutterella_excrementihominis	Peptostreptococcaceae_noname_unclassified	Prevotella_copri	Roseburia_hominis	Roseburia_intestinalis	Roseburia_inulinivorans	Roseburia_unclassified	Ruminococcaceae_bacterium_D16	Ruminococcus_bromii	Ruminococcus_gnavus	Ruminococcus_obeum	Ruminococcus_torques	Streptococcus_parasanguinis	Streptococcus_salivarius	Subdoligranulum_unclassified	Sutterella_wadsworthensis	Veillonella_atypica	Veillonella_dispar	Veillonella_parvula	Veillonella_unclassified
CSM79HK9	0	4	5	24	584	81	0	0	1	0	237	1221	0	5	0	0	2	503	366	604	2829	6	128	0	0	0	6	1	4	0	0	0	0	0	7	0	0	0	2	0	0	0	0	0	0	1	1	0	0	5	0	35	0	0	120	847	14	502	1	0	0	1	0	1	70	0	0	5	0	74	33	359	429	0	2	0	0	12	307	40	0	0	24	2	3	32	7	4	446	0	1	0	1	1
CSM79HKB	1	3	23	29	859	106	0	0	4	0	423	644	1	7	0	0	4	92	636	786	3377	9	200	0	0	0	0	0	4	0	0	0	1	0	3	0	0	0	0	0	1	0	0	0	0	1	0	4	0	0	0	26	0	0	43	711	1	518	0	9	0	0	2	0	111	0	0	3	6	147	9	378	77	26	2	0	0	3	7	0	4	0	36	0	1	4	5	0	658	0	0	0	0	0
CSM79HKT	0	0	0	0	0	0	0	0	0	0	0	0	8176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	71	0	105	0	0	61	0	0	0	0	0	0	0	0	3	0	0	405	0	0	0	0	0	0	4	0	11	2	0	0	0	16	0	23	0	91	113	0	0	0	61	0	0	654	0	63	0	6	0	8	27	40	0	0	56	0	0	0	0	0
CSM79HKV	0	0	0	0	0	0	0	0	0	0	0	0	8307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	1	0	0	101	0	178	0	0	53	0	0	0	0	0	0	0	0	3	0	0	463	0	0	0	0	0	0	1	0	16	1	0	0	0	32	0	8	0	146	64	0	0	0	66	0	0	458	0	5	0	4	0	7	15	21	0	0	38	0	0	0	0	1
CSM79HKX	1	0	2	0	0	0	0	0	3	0	0	118	0	3	15	2642	166	982	184	1456	587	100	0	0	0	0	9	2	2	0	0	0	1	0	0	0	0	0	0	0	2	0	1	0	0	4	1	0	0	916	0	1	0	0	88	0	248	1170	4	1	0	0	0	0	0	0	0	8	0	0	9	8	0	96	0	0	0	28	944	141	0	4	30	0	3	9	0	0	4	0	1	1	2	2
CSM79HKZ	0	0	10	0	0	0	0	0	0	0	0	146	0	7	8	2990	211	1104	583	1602	646	113	0	0	0	0	17	9	5	0	0	0	1	0	0	0	0	0	6	0	2	0	0	0	0	4	0	0	0	1616	0	6	1	0	75	0	45	350	12	1	0	0	0	0	0	0	0	8	0	0	14	14	0	111	0	0	0	11	198	39	0	4	8	0	0	12	0	0	12	0	0	0	0	1
CSM79HL4	0	0	6	0	0	0	0	0	0	0	0	324	0	3	11	1433	139	790	569	2491	575	250	0	0	0	0	10	3	1	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	7	1	0	0	870	0	0	2	0	376	0	54	1119	4	0	0	0	0	0	0	0	0	5	2	0	9	70	0	60	0	2	0	25	618	74	0	1	50	0	11	7	0	0	20	0	0	0	0	0
CSM79HL6	1	0	7	0	0	0	0	0	0	0	0	355	0	2	17	1538	161	640	105	1997	440	74	0	1	0	0	27	9	15	12	0	0	0	0	0	0	0	0	3	0	31	0	0	0	0	4	1	0	0	2258	0	1	1	0	619	0	94	844	4	3	0	0	0	0	0	0	0	7	14	0	26	41	0	22	0	0	0	38	354	59	0	5	93	0	27	20	0	0	17	0	14	0	2	3
CSM79HN2	1288	222	13	446	1509	675	10	0	2	109	434	0	824	0	123	0	1	140	40	560	0	9	729	0	0	1	3	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	3	49	0	7	43	0	0	36	0	29	13	0	126	45	4	338	0	0	0	0	832	0	8	0	3	4	7	381	21	11	376	0	0	0	0	1	28	7	0	1	0	0	24	46	0	0	317	92	0	0	0	0
CSM79HN6	89	199	7	492	455	276	13	0	0	16	181	0	602	0	91	0	35	1202	64	1702	0	34	530	0	0	0	6	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	3	0	3	5	0	0	0	0	69	0	1	7	2515	0	241	0	0	0	0	366	0	14	0	2	5	0	95	20	3	264	0	0	0	0	16	14	4	2	1	0	0	3	31	0	0	179	134	0	0	0	0
CSM79HNO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4018	0	4049	0	0	0	0	417	0	0	0	0	0	0	0	0	0	0	0	0	287	0	15	0	0	0	0	0	0	0	9	0	20	7	0	1041	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	102	0	6	0	0	0	0	0	0	0	0
CSM79HNU	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5749	1	3138	1	0	5	4	470	0	0	0	0	0	0	0	0	0	0	0	0	205	0	22	0	0	0	0	0	0	0	0	0	1	3	0	382	0	0	0	0	0	0	0	4	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	6	0	0	0	0	0	0	0	0	0	0
CSM79HNW	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3262	0	4347	0	0	0	0	548	0	0	0	0	0	0	0	0	0	0	0	0	95	0	3	0	0	0	0	0	0	0	0	0	6	8	0	1081	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	5	0	0	553	0	51	0	0	0	0	0	0	0	0
CSM79HOF	2	10	20	53	878	139	0	0	4	0	354	641	0	8	0	0	0	104	1003	1290	1893	9	152	0	0	0	0	0	2	0	0	0	1	0	1	0	0	0	0	0	3	0	0	0	0	9	0	4	0	0	0	244	0	0	13	492	2	777	0	9	0	0	0	0	226	0	0	6	16	108	13	404	38	0	1	0	0	19	13	0	0	0	25	0	5	11	4	2	991	0	0	0	0	2
CSM79HOH	0	6	5	45	967	98	0	0	1	0	385	253	0	4	0	0	3	122	405	860	3564	9	283	0	0	0	4	0	3	0	0	0	2	0	2	0	0	0	0	0	2	1	0	0	0	2	4	0	0	0	0	45	0	0	132	705	10	749	0	32	0	0	0	1	163	0	0	2	0	102	7	226	71	0	2	0	0	8	209	71	0	0	85	1	7	25	3	1	305	0	0	0	2	3
CSM79HOJ	0	0	2	42	292	0	2	0	0	11	296	0	4	6	0	7	764	313	4	5353	237	0	1	1	4	2	3	0	0	0	2	0	4	0	0	0	0	0	1	0	5	0	1	3	0	5	6	0	0	0	0	170	0	0	1036	62	0	551	5	0	0	0	0	0	5	0	28	9	3	0	28	20	51	0	1	0	0	6	0	59	2	20	0	0	40	19	0	0	513	0	0	0	0	0
CSM79HOL	0	0	1	134	890	0	0	0	0	92	287	0	0	0	0	0	725	570	35	3059	848	1	0	8	13	19	3	0	0	0	1	0	1	0	0	0	0	0	5	0	2	0	1	27	0	3	61	0	0	0	0	109	0	0	496	21	0	1365	7	0	1	1	0	0	14	0	5	13	0	76	28	156	298	0	0	0	0	0	0	57	28	12	0	0	36	8	0	0	323	155	0	0	0	0
CSM79HOT	0	0	0	88	748	0	2	0	1	66	171	0	0	0	0	0	775	1231	32	2341	789	0	0	7	2	36	4	0	0	0	1	0	0	0	0	0	0	0	3	0	11	0	2	18	0	1	25	0	0	0	2	177	0	0	447	17	0	1644	21	6	0	1	0	0	9	0	5	22	6	62	45	120	256	0	0	0	0	0	99	60	36	43	0	0	30	25	0	0	513	0	0	0	0	0
CSM79HPA	34	12	363	230	92	161	0	4	2	30	59	1924	48	12	200	488	331	127	30	1004	653	18	8	20	0	0	42	11	162	11	0	27	16	0	152	13	963	13	2	0	6	0	0	0	14	0	58	0	0	184	0	3	7	0	310	17	3	276	74	0	0	3	20	0	0	60	0	31	21	418	0	0	41	232	131	0	19	31	16	13	8	0	0	12	0	13	0	0	715	1	0	0	0	0
CSM79HPA_TR	40	5	313	154	11	121	3	18	0	26	2	1312	0	9	0	286	185	0	1	1225	664	4	1	17	0	0	66	20	263	0	0	50	19	0	233	14	1497	19	4	2	8	0	0	2	0	0	173	0	0	203	56	0	7	0	478	0	0	0	107	0	4	3	0	7	4	106	4	56	69	343	213	72	23	334	212	0	1	27	0	12	6	0	0	18	0	83	0	0	787	0	0	0	0	0
CSM79HPC	36	9	331	358	28	161	1	0	0	10	29	1162	0	19	0	861	492	0	2	933	1035	15	0	0	0	0	27	0	165	0	0	2	0	0	53	0	179	2	0	0	0	0	0	0	0	0	24	0	0	205	96	0	2	0	1330	39	0	76	143	0	0	0	8	1	12	11	0	49	8	498	43	106	78	359	229	0	1	124	0	7	0	0	0	7	0	57	0	0	578	0	0	0	0	0
CSM79HQ9	0	0	0	0	0	0	0	0	0	0	0	0	9387	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	1	0	0	0	15	0	29	0	0	16	0	0	0	0	0	0	0	0	0	0	0	159	0	0	0	0	0	0	1	0	5	1	0	0	0	14	0	8	12	119	34	0	0	0	30	0	0	112	0	6	0	2	0	1	5	6	0	0	33	0	0	0	0	0
CSM79HQB	1092	0	0	0	547	118	18	0	2	0	0	443	51	0	5	0	97	0	28	474	39	12	0	0	0	143	0	0	37	112	0	0	0	4	6	2	0	10	82	11	94	0	17	68	0	14	28	0	0	32	0	0	322	1	2420	159	55	234	5	0	33	0	85	0	7	8	10	16	0	153	131	13	413	0	10	0	0	10	123	0	5	18	1246	22	89	187	0	0	644	0	0	0	0	0
CSM79HQF	0	0	0	0	0	0	0	0	0	0	0	0	9020	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	9	3	1	0	0	0	68	0	117	0	0	114	0	0	0	0	0	0	0	0	2	0	0	17	0	0	0	0	0	0	2	0	7	0	0	0	0	72	0	9	0	239	66	0	0	0	97	0	0	61	0	2	0	5	0	15	18	22	0	0	36	0	0	0	0	0
CSM79HQV	0	0	0	0	0	0	0	0	0	0	2479	0	744	0	1	0	5031	0	0	0	0	18	0	0	0	1	0	0	0	4	0	1	1	0	71	0	38	0	0	3	0	0	0	0	0	0	0	0	0	7	5	0	0	0	0	0	0	212	4	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	24	0	0	0	1263	0	0	0	0	23	0	19	0	0	6	0	0	0	9	29
CSM79HQX	0	0	0	0	0	0	0	0	0	0	2224	0	1671	0	0	0	4401	0	0	0	0	72	0	5	0	0	20	1	0	2	0	1	0	0	11	0	5	19	0	6	0	0	0	0	936	0	0	0	0	0	0	0	0	0	0	0	0	398	15	0	0	0	0	6	0	0	0	9	0	0	1	0	0	2	35	0	0	0	9	0	0	0	0	34	0	56	0	0	60	0	0	0	0	2
CSM79HQZ	11	0	0	0	0	0	0	0	0	0	1342	0	1524	0	0	0	4126	0	0	0	1	30	0	7	0	0	27	1	0	0	0	1	3	0	15	0	2	14	0	9	0	0	0	0	685	2	0	0	0	5	2	0	0	0	0	0	0	1568	19	0	0	0	2	2	0	0	0	16	4	0	1	0	0	2	63	0	0	0	300	0	21	0	0	5	0	14	0	0	176	0	0	0	0	0
CSM79HR2	28	0	0	0	0	0	0	0	0	0	1032	0	1806	0	0	0	5297	0	0	1	3	82	0	55	0	6	23	1	0	3	0	0	1	0	11	0	2	2	0	0	0	0	2	0	599	0	0	2	0	0	0	0	0	0	19	0	0	501	28	0	0	0	8	0	0	0	0	16	0	0	4	0	0	0	128	0	0	0	9	0	2	0	0	14	0	62	0	0	251	0	0	0	0	0
CSM79HR4	0	0	0	0	0	0	0	0	0	0	1906	0	2666	0	0	0	4569	0	0	0	0	39	0	9	0	0	41	1	0	0	0	0	0	0	17	0	2	1	0	0	0	0	0	0	224	0	0	3	0	0	0	0	9	0	0	0	0	206	15	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	146	0	0	0	0	0	3	0	0	1	0	51	0	0	82	0	0	0	0	0
CSM79HR6	0	0	0	0	0	0	0	0	0	0	894	0	1014	0	0	0	4335	0	0	0	1	16	0	0	0	0	24	2	0	0	0	0	5	0	177	0	3	19	25	7	0	0	0	0	0	0	0	2	0	6	2	0	0	0	5	0	0	1833	56	0	0	0	3	7	0	0	0	10	0	0	1	0	0	0	50	0	0	0	0	0	0	0	0	20	0	20	0	0	1464	0	0	0	0	0
CSM79HR8	213	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	1046	0	0	2741	2050	0	0	0	0	0	0	0	4	853	0	0	0	0	0	0	0	0	16	0	0	0	0	25	0	0	4	0	0	0	0	0	0	0	1046	668	0	490	0	0	0	0	0	0	1	0	0	16	0	0	68	0	355	0	0	0	0	43	0	37	0	0	126	0	103	20	0	0	22	0	0	0	0	0
CSM79HRC	32	0	0	0	0	0	5	0	0	0	144	0	0	0	0	0	1032	0	0	1	1354	0	0	0	0	0	0	0	16	15	0	0	3	0	0	0	0	0	212	0	1	0	0	136	0	3	25	0	0	0	0	85	0	0	1603	1319	0	2500	6	2	0	0	6	0	0	1	3	62	97	0	195	0	397	0	4	0	0	29	0	18	0	1	374	0	81	108	2	0	127	0	0	0	0	0
CSM79HRE	0	0	0	0	0	0	3	0	0	0	538	0	0	0	0	1	2894	0	0	4	2245	0	0	0	0	0	0	0	13	0	0	0	2	0	0	0	0	0	20	0	0	0	0	26	0	0	9	0	0	0	0	176	0	0	630	37	0	2232	42	18	0	0	21	0	16	0	2	76	24	0	82	0	370	0	3	5	0	135	0	158	0	1	0	0	58	30	3	0	93	0	1	0	27	3
CSM79HRG	0	0	0	0	0	0	20	0	0	0	36	0	0	0	0	0	1905	0	0	0	1235	0	0	0	0	0	0	0	9	24	0	0	0	0	0	0	0	0	25	0	1	0	0	61	70	0	20	0	0	0	0	480	0	0	1576	2138	0	1558	4	0	0	0	0	0	2	0	11	44	92	0	87	0	221	0	2	0	0	107	0	9	0	0	0	0	118	57	5	0	72	0	0	0	5	4
CSM7KOJE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	276	0	88	212	63	64	1007	0	0	0	7	0	0	0	0	0	0	0	1539	0	0	0	0	0	0	0	0	429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	749	0	91	10	0	0	0	3	1	5395	58
CSM7KOJG	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	14	13	0	0	0	0	0	283	0	72	261	30	57	1192	0	0	0	4	0	0	0	0	0	1	0	1566	0	0	0	0	9	0	0	4	238	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0	0	2230	0	168	220	13	0	0	18	5	3407	51
CSM7KOJO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	0	0	0	0	0	153	0	46	406	239	31	1448	0	0	0	2	0	0	0	0	0	0	0	1016	0	0	0	0	0	0	0	0	371	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	761	0	83	3	0	0	0	28	2	5324	58
CSM7KOK3	0	172	0	1655	617	0	0	0	0	0	424	0	108	1	156	0	254	0	187	2730	1036	410	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	117	0	13	85	28	0	0	0	0	0	0	2	0	0	125	0	24	1317	0	19	0	0	0	0	0	0	15	0	0	0	0	0	0	7	0	72	0	0	23	5	40	0	0	0	19	159	0	0	171	0	3	0	0	0
CSM7KOK5	0	30	0	52	275	5	0	0	0	0	475	0	183	15	49	0	2522	1595	848	1063	403	184	0	0	0	0	10	0	0	0	0	0	2	0	3	0	0	0	0	0	34	0	7	34	131	0	0	0	0	3	0	75	0	0	150	0	5	814	0	0	0	0	0	0	15	0	2	2	14	0	26	488	132	0	0	0	0	61	0	4	0	0	0	4	12	96	0	0	152	25	0	0	0	0
CSM7KOK7	0	44	0	792	600	0	0	0	0	0	595	0	132	13	87	0	719	0	900	1867	321	281	0	0	0	0	0	0	3	0	0	0	10	0	18	0	1	4	0	17	35	17	16	68	44	0	0	2	2	0	0	138	1	0	0	0	22	2024	0	0	0	0	81	0	2	0	17	0	0	201	8	9	0	98	11	0	0	17	0	6	1	0	0	45	45	417	0	0	262	0	0	0	0	4
CSM7KOKB	0	19	5	81	321	0	0	0	0	0	893	0	142	17	144	0	2025	32	651	1648	424	1113	0	0	0	0	0	0	10	0	0	0	19	0	27	0	9	6	0	38	0	0	0	0	92	0	0	0	0	3	0	34	0	0	2	0	1	1629	26	0	0	0	0	0	0	1	0	8	4	242	23	16	0	263	18	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0
CSM7KOKD	0	20	7	100	694	0	0	0	0	0	702	0	118	15	610	0	1302	0	1407	1835	284	835	0	0	0	0	0	0	20	0	0	0	18	0	13	0	23	15	0	35	0	0	0	4	0	0	0	0	0	0	0	41	0	0	0	0	18	689	47	0	0	0	12	0	0	3	0	22	2	608	26	22	0	308	39	0	0	0	0	0	0	0	0	0	1	24	0	0	79	0	3	0	0	0
CSM7KOKF	0	3	0	112	412	0	0	0	0	0	1245	2	0	0	0	0	60	1823	307	537	1824	645	0	0	0	0	16	5	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	624	0	0	686	92	1	549	24	0	0	1	0	0	0	0	0	6	50	60	10	215	280	0	0	0	0	0	0	0	8	0	0	2	2	26	0	0	32	328	1	0	0	1
CSM7KOKJ	0	0	0	25	40	0	0	0	0	0	593	0	9	0	3	0	71	2690	68	672	2093	153	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	128	0	0	275	0	27	0	0	0	0	0	299	0	0	123	0	77	1499	24	51	0	0	0	0	0	0	0	8	0	0	33	123	37	0	10	0	0	0	0	0	1	0	0	20	7	27	1	49	35	717	4	0	2	3
CSM7KOKN	0	2	0	42	198	45	0	0	0	0	875	3	0	0	0	1	56	2725	257	866	1317	212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	16	0	0	0	6	0	0	0	700	0	0	775	151	8	562	4	8	0	0	116	0	0	0	0	0	25	49	7	157	122	0	2	0	0	0	0	0	5	0	0	8	8	12	0	0	20	553	14	2	65	2
CSM7KOKR	61	0	16	0	0	0	0	1	0	0	0	438	0	1	9	1895	66	922	136	1754	596	114	0	3	0	0	17	3	2	0	0	0	1	0	1	0	0	0	0	0	8	0	0	0	0	0	0	3	0	713	26	1	0	0	274	0	92	2247	13	4	0	0	0	0	0	0	0	19	4	0	35	47	0	33	0	0	0	103	129	38	38	10	93	0	2	8	0	0	24	0	0	0	0	0
CSM7KOKT	0	0	10	0	0	0	0	0	0	0	0	458	0	2	32	2190	117	1807	259	2207	500	106	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	908	0	0	0	0	75	0	62	787	0	0	0	0	0	0	0	0	0	5	4	0	17	9	0	83	0	0	0	39	170	16	0	0	47	0	16	12	0	0	5	0	40	3	5	6
CSM7KOKZ	18	0	26	0	0	0	0	3	3	0	0	314	0	0	10	4265	353	1303	112	618	1422	95	0	0	0	0	26	11	11	0	0	0	1	0	2	0	0	0	0	0	3	0	0	0	0	2	0	0	0	12	5	11	0	0	297	1	1	404	10	8	0	0	0	0	0	0	0	20	3	0	52	14	0	101	0	0	0	93	287	9	5	2	27	0	1	15	0	0	25	0	0	0	0	0
CSM7KOL2	9	0	17	0	0	0	0	0	3	0	0	310	0	2	5	4449	527	1003	167	429	1108	52	0	1	0	0	27	5	8	7	0	3	2	0	3	1	1	0	2	0	2	0	0	0	0	2	0	2	0	2	0	3	3	0	39	1	1	876	11	23	0	0	0	0	0	0	1	18	3	0	21	14	0	137	0	0	0	7	635	25	0	0	0	0	3	4	0	0	22	0	1	0	2	1
CSM7KOL4	1	11	10	61	699	96	0	0	1	0	454	472	0	10	0	0	3	36	980	1245	2661	18	321	0	0	0	4	0	6	12	0	0	3	0	4	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	73	0	0	36	714	2	576	0	0	0	0	5	0	118	0	0	6	0	130	13	288	42	0	3	0	0	7	4	0	2	0	31	1	6	17	4	2	804	0	0	0	0	1
CSM7KOLA	0	9	1	54	481	34	0	0	0	0	682	420	0	2	0	0	4	328	138	871	1640	18	259	0	0	5	9	0	9	0	0	0	3	0	1	0	0	0	0	0	26	0	0	0	0	18	7	4	0	13	0	87	9	0	183	26	42	2086	2	265	2	0	0	3	58	0	0	5	0	67	0	207	27	0	4	12	0	34	1219	282	0	0	136	1	17	31	3	13	90	0	11	12	6	20
CSM7KOLE	0	5	0	21	1277	22	0	0	5	0	416	201	4	3	0	0	8	414	252	194	3261	12	87	2	0	0	24	3	14	0	0	0	2	0	2	0	0	0	0	0	5	0	0	0	0	0	1	1	0	3	0	69	0	0	354	96	23	1170	5	36	0	0	26	0	6	0	0	7	0	131	33	278	63	0	13	6	0	1	1227	86	0	0	12	0	0	14	0	0	100	0	0	0	3	3
CSM7KOLK	14	751	15	1540	211	326	1	0	1	25	302	0	552	0	74	0	73	1278	22	1276	1	36	604	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	0	0	50	0	0	0	2007	0	186	0	0	0	0	0	0	1	0	0	4	0	71	11	6	165	9	0	0	0	64	51	1	37	0	0	0	3	6	0	0	105	115	0	0	0	0
CSM7KOLM	9	404	6	1039	609	100	0	0	0	29	297	0	446	0	151	0	23	1178	107	3977	0	30	520	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	4	1	0	0	0	51	0	0	0	2	0	328	0	0	0	0	0	0	0	0	0	5	0	64	6	5	78	42	0	0	0	39	23	5	59	0	0	0	1	7	0	0	71	277	0	0	0	0
CSM7KOMB	2	1	0	18	42	0	0	0	0	0	461	181	364	2	2205	8	500	43	166	604	107	173	0	0	0	2	0	0	1	0	0	1	11	1	191	0	32	4	37	7	0	4	0	0	125	0	56	0	0	3043	0	15	0	0	49	0	0	553	4	0	2	0	17	24	24	3	26	24	101	0	66	267	0	151	2	0	0	0	21	0	7	0	0	167	8	36	0	0	38	0	0	0	2	0
CSM7KOMH	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2291	0	5837	0	0	0	0	720	0	5	0	0	0	0	0	0	0	4	0	9	242	0	316	0	0	0	0	0	0	0	136	0	12	0	0	282	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	29	0	0	14	0	15	0	2	65	0	9	0	7	0
CSM7KOMX	0	0	0	80	783	0	0	0	0	79	127	0	0	0	0	0	712	1723	57	3001	771	1	0	4	1	16	1	0	0	0	0	0	0	0	0	0	0	0	12	0	2	0	0	11	0	1	6	1	0	0	0	136	0	0	234	12	0	941	14	0	0	0	0	0	7	0	3	15	0	61	45	94	221	0	0	0	0	4	102	26	0	22	0	0	9	13	1	0	493	154	0	0	0	0
CSM7KOMZ	0	0	0	243	573	0	0	0	0	78	340	0	0	0	1	0	1038	483	26	3319	726	0	0	1	5	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	3	0	0	0	6	0	0	0	97	0	0	416	6	0	1081	8	0	0	0	0	0	7	0	1	12	0	502	17	51	117	0	0	0	0	0	88	51	0	14	0	0	61	16	8	11	582	0	0	0	0	1
CSM7KON2	0	0	0	76	866	0	0	0	1	36	143	0	0	0	0	0	377	606	16	1765	636	1	0	12	13	13	2	0	0	0	0	0	0	0	0	0	0	0	7	0	9	0	0	20	0	3	61	0	0	0	0	169	0	0	636	9	0	2995	31	0	0	1	0	0	24	0	4	31	0	52	41	126	319	0	0	0	0	0	39	71	19	24	0	0	31	16	0	0	697	0	0	0	0	0
CSM7KON8	0	0	1	135	541	0	0	0	2	31	309	0	0	0	0	0	562	775	51	2379	659	1	0	3	10	2	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	5	0	7	61	0	0	0	0	204	0	0	646	11	0	2136	22	0	0	1	0	0	20	0	3	27	0	93	32	109	266	0	0	0	0	0	227	63	0	32	0	0	21	18	0	0	532	0	0	0	0	0
CSM7KONA	71	35	254	355	14	94	0	0	0	0	3	3900	0	18	0	692	382	0	0	927	990	0	6	0	0	0	34	1	52	0	0	0	0	0	48	0	107	0	0	0	0	0	0	0	0	0	8	0	0	127	0	0	0	0	104	0	0	0	74	0	0	0	7	0	0	0	0	8	0	379	84	44	18	576	43	0	0	0	0	0	3	0	0	0	0	50	0	0	494	0	0	0	0	0
CSM7KONK	21	83	168	222	79	161	0	0	0	29	73	2604	53	10	2	794	637	68	47	982	1642	9	16	2	0	0	33	3	59	0	0	0	0	0	29	0	36	1	0	0	1	0	0	0	0	0	0	0	0	332	0	0	0	0	155	16	0	76	39	0	0	0	0	0	12	0	0	16	16	376	96	166	59	428	27	0	2	7	4	0	7	0	0	0	0	14	0	0	290	0	0	0	0	0
CSM7KOO5	117	0	0	0	0	0	0	0	0	0	468	4	2	0	0	3	3016	2	2	11	2352	1	0	0	0	0	0	0	33	0	0	2	23	0	18	0	0	0	257	3	0	0	0	53	0	0	25	0	0	0	0	55	0	0	4	342	0	2252	22	0	0	0	0	0	1	0	0	86	7	0	81	0	553	0	11	0	0	83	0	0	0	0	0	0	4	37	0	0	70	0	0	0	0	0
